"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","POP","TOT","MLN_PER","A","1990",56.737,
"ITA","POP","TOT","MLN_PER","A","1991",56.76,
"ITA","POP","TOT","MLN_PER","A","1992",56.859,"B"
"ITA","POP","TOT","MLN_PER","A","1993",56.44193,
"ITA","POP","TOT","MLN_PER","A","1994",56.62339,
"ITA","POP","TOT","MLN_PER","A","1995",56.74459,
"ITA","POP","TOT","MLN_PER","A","1996",56.82645,
"ITA","POP","TOT","MLN_PER","A","1997",56.94104,
"ITA","POP","TOT","MLN_PER","A","1998",57.04037,
"ITA","POP","TOT","MLN_PER","A","1999",57.078,
"ITA","POP","TOT","MLN_PER","A","2000",57.189,
"ITA","POP","TOT","MLN_PER","A","2001",57.348,
"ITA","POP","TOT","MLN_PER","A","2002",57.474,
"ITA","POP","TOT","MLN_PER","A","2003",57.478,
"ITA","POP","TOT","MLN_PER","A","2004",57.29746,
"ITA","POP","TOT","MLN_PER","A","2005",57.71593,
"ITA","POP","TOT","MLN_PER","A","2006",57.98418,
"ITA","POP","TOT","MLN_PER","A","2007",58.27189,
"ITA","POP","TOT","MLN_PER","A","2008",58.73968,
"ITA","POP","TOT","MLN_PER","A","2009",59.14009,
"ITA","POP","TOT","MLN_PER","A","2010",59.41965,
"ITA","POP","TOT","MLN_PER","A","2011",59.65969,
"ITA","POP","TOT","MLN_PER","A","2012",59.89803,
"ITA","POP","TOT","MLN_PER","A","2013",60.22473,
"ITA","POP","TOT","MLN_PER","A","2014",60.44791,
"JPN","POP","TOT","MLN_PER","A","1979",116.133,
"JPN","POP","TOT","MLN_PER","A","1980",117.06,
"JPN","POP","TOT","MLN_PER","A","1981",117.884,
"JPN","POP","TOT","MLN_PER","A","1982",118.693,
"JPN","POP","TOT","MLN_PER","A","1983",119.483,
"JPN","POP","TOT","MLN_PER","A","1984",120.235,
"JPN","POP","TOT","MLN_PER","A","1985",121.049,
"JPN","POP","TOT","MLN_PER","A","1986",121.672,
"JPN","POP","TOT","MLN_PER","A","1987",122.264,
"JPN","POP","TOT","MLN_PER","A","1988",122.783,
"JPN","POP","TOT","MLN_PER","A","1989",123.255,
"JPN","POP","TOT","MLN_PER","A","1990",123.611,
"JPN","POP","TOT","MLN_PER","A","1991",124.043,
"JPN","POP","TOT","MLN_PER","A","1992",124.452,
"JPN","POP","TOT","MLN_PER","A","1993",124.764,
"JPN","POP","TOT","MLN_PER","A","1994",125.034,
"JPN","POP","TOT","MLN_PER","A","1995",125.57,
"JPN","POP","TOT","MLN_PER","A","1996",125.864,
"JPN","POP","TOT","MLN_PER","A","1997",126.166,
"JPN","POP","TOT","MLN_PER","A","1998",126.4864,
"JPN","POP","TOT","MLN_PER","A","1999",126.686,
"JPN","POP","TOT","MLN_PER","A","2000",126.926,
"JPN","POP","TOT","MLN_PER","A","2001",127.291,
"JPN","POP","TOT","MLN_PER","A","2002",127.435,
"JPN","POP","TOT","MLN_PER","A","2003",127.619,
"JPN","POP","TOT","MLN_PER","A","2004",127.687,
"JPN","POP","TOT","MLN_PER","A","2005",127.768,
"JPN","POP","TOT","MLN_PER","A","2006",127.77,
"JPN","POP","TOT","MLN_PER","A","2007",127.771,
"JPN","POP","TOT","MLN_PER","A","2008",127.692,
"JPN","POP","TOT","MLN_PER","A","2009",127.51,
"JPN","POP","TOT","MLN_PER","A","2010",128.057,
"JPN","POP","TOT","MLN_PER","A","2011",127.799,
"JPN","POP","TOT","MLN_PER","A","2012",127.515,
"JPN","POP","TOT","MLN_PER","A","2013",127.298,
"KOR","POP","TOT","MLN_PER","A","1979",37.53423,
"KOR","POP","TOT","MLN_PER","A","1980",38.12377,
"KOR","POP","TOT","MLN_PER","A","1981",38.72325,
"KOR","POP","TOT","MLN_PER","A","1982",39.32635,
"KOR","POP","TOT","MLN_PER","A","1983",39.9104,
"KOR","POP","TOT","MLN_PER","A","1984",40.40596,
"KOR","POP","TOT","MLN_PER","A","1985",40.80574,
"KOR","POP","TOT","MLN_PER","A","1986",41.21368,
"KOR","POP","TOT","MLN_PER","A","1987",41.62169,
"KOR","POP","TOT","MLN_PER","A","1988",42.03125,
"KOR","POP","TOT","MLN_PER","A","1989",42.44904,
"KOR","POP","TOT","MLN_PER","A","1990",42.86928,
"KOR","POP","TOT","MLN_PER","A","1991",43.2957,
"KOR","POP","TOT","MLN_PER","A","1992",43.74796,
"KOR","POP","TOT","MLN_PER","A","1993",44.19463,
"KOR","POP","TOT","MLN_PER","A","1994",44.64154,
"KOR","POP","TOT","MLN_PER","A","1995",45.09299,
"KOR","POP","TOT","MLN_PER","A","1996",45.52468,
"KOR","POP","TOT","MLN_PER","A","1997",45.95358,
"KOR","POP","TOT","MLN_PER","A","1998",46.2865,
"KOR","POP","TOT","MLN_PER","A","1999",46.61668,
"KOR","POP","TOT","MLN_PER","A","2000",47.00811,
"KOR","POP","TOT","MLN_PER","A","2001",47.35736,
"KOR","POP","TOT","MLN_PER","A","2002",47.62218,
"KOR","POP","TOT","MLN_PER","A","2003",47.85931,
"KOR","POP","TOT","MLN_PER","A","2004",48.03941,
"KOR","POP","TOT","MLN_PER","A","2005",48.13808,
"KOR","POP","TOT","MLN_PER","A","2006",48.37195,
"KOR","POP","TOT","MLN_PER","A","2007",48.59765,
"KOR","POP","TOT","MLN_PER","A","2008",48.9487,
"KOR","POP","TOT","MLN_PER","A","2009",49.18204,
"KOR","POP","TOT","MLN_PER","A","2010",49.41037,"B"
"KOR","POP","TOT","MLN_PER","A","2011",49.77944,
"KOR","POP","TOT","MLN_PER","A","2012",50.00444,
"KOR","POP","TOT","MLN_PER","A","2013",50.22,
"LUX","POP","TOT","MLN_PER","A","1979",0.362855,
"LUX","POP","TOT","MLN_PER","A","1980",0.36415,
"LUX","POP","TOT","MLN_PER","A","1981",0.365225,
"LUX","POP","TOT","MLN_PER","A","1982",0.365525,
"LUX","POP","TOT","MLN_PER","A","1983",0.365622,
"LUX","POP","TOT","MLN_PER","A","1984",0.365998,
"LUX","POP","TOT","MLN_PER","A","1985",0.366706,
"LUX","POP","TOT","MLN_PER","A","1986",0.368355,
"LUX","POP","TOT","MLN_PER","A","1987",0.37075,
"LUX","POP","TOT","MLN_PER","A","1988",0.37345,
"LUX","POP","TOT","MLN_PER","A","1989",0.3771,
"LUX","POP","TOT","MLN_PER","A","1990",0.38185,
"LUX","POP","TOT","MLN_PER","A","1991",0.387,
"LUX","POP","TOT","MLN_PER","A","1992",0.392175,
"LUX","POP","TOT","MLN_PER","A","1993",0.397475,
"LUX","POP","TOT","MLN_PER","A","1994",0.402925,
"LUX","POP","TOT","MLN_PER","A","1995",0.408625,
"LUX","POP","TOT","MLN_PER","A","1996",0.414225,
"LUX","POP","TOT","MLN_PER","A","1997",0.41945,
"LUX","POP","TOT","MLN_PER","A","1998",0.4247,
"LUX","POP","TOT","MLN_PER","A","1999",0.430475,
"LUX","POP","TOT","MLN_PER","A","2000",0.4363,
"LUX","POP","TOT","MLN_PER","A","2001",0.4415,
"LUX","POP","TOT","MLN_PER","A","2002",0.4462,
"LUX","POP","TOT","MLN_PER","A","2003",0.45,
"LUX","POP","TOT","MLN_PER","A","2004",0.455,
"LUX","POP","TOT","MLN_PER","A","2005",0.4612,
"LUX","POP","TOT","MLN_PER","A","2006",0.4691,
"LUX","POP","TOT","MLN_PER","A","2007",0.4762,
"LUX","POP","TOT","MLN_PER","A","2008",0.4838,
"LUX","POP","TOT","MLN_PER","A","2009",0.4935,
"LUX","POP","TOT","MLN_PER","A","2010",0.5021,
"LUX","POP","TOT","MLN_PER","A","2011",0.5118,
"LUX","POP","TOT","MLN_PER","A","2012",0.5249,
"LUX","POP","TOT","MLN_PER","A","2013",0.537,
"MEX","POP","TOT","MLN_PER","A","1979",65.68927,
"MEX","POP","TOT","MLN_PER","A","1980",67.38423,
"MEX","POP","TOT","MLN_PER","A","1981",69.08197,
"MEX","POP","TOT","MLN_PER","A","1982",70.78277,
"MEX","POP","TOT","MLN_PER","A","1983",72.47754,
"MEX","POP","TOT","MLN_PER","A","1984",74.15733,
"MEX","POP","TOT","MLN_PER","A","1985",75.82015,
"MEX","POP","TOT","MLN_PER","A","1986",77.46854,
"MEX","POP","TOT","MLN_PER","A","1987",79.10466,
"MEX","POP","TOT","MLN_PER","A","1988",80.73296,
"MEX","POP","TOT","MLN_PER","A","1989",82.35509,
"MEX","POP","TOT","MLN_PER","A","1990",83.97102,
"MEX","POP","TOT","MLN_PER","A","1991",85.58334,
"MEX","POP","TOT","MLN_PER","A","1992",87.18483,
"MEX","POP","TOT","MLN_PER","A","1993",88.75202,
"MEX","POP","TOT","MLN_PER","A","1994",90.26577,
"MEX","POP","TOT","MLN_PER","A","1995",91.72453,
"MEX","POP","TOT","MLN_PER","A","1996",93.13009,
"MEX","POP","TOT","MLN_PER","A","1997",94.47805,
"MEX","POP","TOT","MLN_PER","A","1998",95.79013,
"MEX","POP","TOT","MLN_PER","A","1999",97.11483,
"MEX","POP","TOT","MLN_PER","A","2000",98.43855,
"MEX","POP","TOT","MLN_PER","A","2001",99.71552,
"MEX","POP","TOT","MLN_PER","A","2002",100.9094,
"MEX","POP","TOT","MLN_PER","A","2003",101.9996,
"MEX","POP","TOT","MLN_PER","A","2004",103.0019,
"MEX","POP","TOT","MLN_PER","A","2005",107.151,
"MEX","POP","TOT","MLN_PER","A","2006",108.4088,
"MEX","POP","TOT","MLN_PER","A","2007",109.7874,
"MEX","POP","TOT","MLN_PER","A","2008",111.299,
"MEX","POP","TOT","MLN_PER","A","2009",112.8526,
"MEX","POP","TOT","MLN_PER","A","2010",114.2556,
"MEX","POP","TOT","MLN_PER","A","2011",115.6829,
"MEX","POP","TOT","MLN_PER","A","2012",117.0538,
"MEX","POP","TOT","MLN_PER","A","2013",118.3951,
"MEX","POP","TOT","MLN_PER","A","2014",119.713,
"NLD","POP","TOT","MLN_PER","A","1979",14.03827,
"NLD","POP","TOT","MLN_PER","A","1980",14.1498,
"NLD","POP","TOT","MLN_PER","A","1981",14.24721,
"NLD","POP","TOT","MLN_PER","A","1982",14.31269,
"NLD","POP","TOT","MLN_PER","A","1983",14.36707,
"NLD","POP","TOT","MLN_PER","A","1984",14.42421,
"NLD","POP","TOT","MLN_PER","A","1985",14.49163,
"NLD","POP","TOT","MLN_PER","A","1986",14.57228,
"NLD","POP","TOT","MLN_PER","A","1987",14.66504,
"NLD","POP","TOT","MLN_PER","A","1988",14.76009,
"NLD","POP","TOT","MLN_PER","A","1989",14.84891,
"NLD","POP","TOT","MLN_PER","A","1990",14.95151,
"NLD","POP","TOT","MLN_PER","A","1991",15.0698,
"NLD","POP","TOT","MLN_PER","A","1992",15.18417,
"NLD","POP","TOT","MLN_PER","A","1993",15.29037,
"NLD","POP","TOT","MLN_PER","A","1994",15.38284,
"NLD","POP","TOT","MLN_PER","A","1995",15.45901,
"NLD","POP","TOT","MLN_PER","A","1996",15.5305,
"NLD","POP","TOT","MLN_PER","A","1997",15.61065,
"NLD","POP","TOT","MLN_PER","A","1998",15.70721,
"NLD","POP","TOT","MLN_PER","A","1999",15.81209,
"NLD","POP","TOT","MLN_PER","A","2000",15.92551,
"NLD","POP","TOT","MLN_PER","A","2001",16.04618,
"NLD","POP","TOT","MLN_PER","A","2002",16.14893,
"NLD","POP","TOT","MLN_PER","A","2003",16.2253,
"NLD","POP","TOT","MLN_PER","A","2004",16.28178,
"NLD","POP","TOT","MLN_PER","A","2005",16.31987,
"NLD","POP","TOT","MLN_PER","A","2006",16.3461,
"NLD","POP","TOT","MLN_PER","A","2007",16.3817,
"NLD","POP","TOT","MLN_PER","A","2008",16.44559,
"NLD","POP","TOT","MLN_PER","A","2009",16.53039,
"NLD","POP","TOT","MLN_PER","A","2010",16.61539,
"NLD","POP","TOT","MLN_PER","A","2011",16.69307,"B"
"NLD","POP","TOT","MLN_PER","A","2012",16.75496,
"NZL","POP","TOT","MLN_PER","A","1979",3.124,
"NZL","POP","TOT","MLN_PER","A","1980",3.144,
"NZL","POP","TOT","MLN_PER","A","1981",3.157,
"NZL","POP","TOT","MLN_PER","A","1982",3.183,
"NZL","POP","TOT","MLN_PER","A","1983",3.226,
"NZL","POP","TOT","MLN_PER","A","1984",3.258,
"NZL","POP","TOT","MLN_PER","A","1985",3.272,
"NZL","POP","TOT","MLN_PER","A","1986",3.277,
"NZL","POP","TOT","MLN_PER","A","1987",3.304,
"NZL","POP","TOT","MLN_PER","A","1988",3.317,
"NZL","POP","TOT","MLN_PER","A","1989",3.33,
"NZL","POP","TOT","MLN_PER","A","1990",3.363,"B"
"NZL","POP","TOT","MLN_PER","A","1991",3.4951,
"NZL","POP","TOT","MLN_PER","A","1992",3.5317,
"NZL","POP","TOT","MLN_PER","A","1993",3.5722,
"NZL","POP","TOT","MLN_PER","A","1994",3.6201,
"NZL","POP","TOT","MLN_PER","A","1995",3.6734,
"NZL","POP","TOT","MLN_PER","A","1996",3.732,
"NZL","POP","TOT","MLN_PER","A","1997",3.7814,
"NZL","POP","TOT","MLN_PER","A","1998",3.815,
"NZL","POP","TOT","MLN_PER","A","1999",3.8351,
"NZL","POP","TOT","MLN_PER","A","2000",3.8578,
"NZL","POP","TOT","MLN_PER","A","2001",3.88,
"NZL","POP","TOT","MLN_PER","A","2002",3.948,
"NZL","POP","TOT","MLN_PER","A","2003",4.027,
"NZL","POP","TOT","MLN_PER","A","2004",4.088,
"NZL","POP","TOT","MLN_PER","A","2005",4.134,
"NZL","POP","TOT","MLN_PER","A","2006",4.185,
"NZL","POP","TOT","MLN_PER","A","2007",4.228,
"NZL","POP","TOT","MLN_PER","A","2008",4.269,
"NZL","POP","TOT","MLN_PER","A","2009",4.316,
"NZL","POP","TOT","MLN_PER","A","2010",4.368,
"NZL","POP","TOT","MLN_PER","A","2011",4.405,
"NZL","POP","TOT","MLN_PER","A","2012",4.433,
"NZL","POP","TOT","MLN_PER","A","2013",4.471,
"NOR","POP","TOT","MLN_PER","A","1979",4.073,
"NOR","POP","TOT","MLN_PER","A","1980",4.086,
"NOR","POP","TOT","MLN_PER","A","1981",4.1,
"NOR","POP","TOT","MLN_PER","A","1982",4.115,
"NOR","POP","TOT","MLN_PER","A","1983",4.128,
"NOR","POP","TOT","MLN_PER","A","1984",4.14,
"NOR","POP","TOT","MLN_PER","A","1985",4.153,
"NOR","POP","TOT","MLN_PER","A","1986",4.169,
"NOR","POP","TOT","MLN_PER","A","1987",4.187,
"NOR","POP","TOT","MLN_PER","A","1988",4.209,
"NOR","POP","TOT","MLN_PER","A","1989",4.227,
"NOR","POP","TOT","MLN_PER","A","1990",4.241,
"NOR","POP","TOT","MLN_PER","A","1991",4.262,
"NOR","POP","TOT","MLN_PER","A","1992",4.287,
"NOR","POP","TOT","MLN_PER","A","1993",4.312,
"NOR","POP","TOT","MLN_PER","A","1994",4.337,
"NOR","POP","TOT","MLN_PER","A","1995",4.358979,
"NOR","POP","TOT","MLN_PER","A","1996",4.381335,
"NOR","POP","TOT","MLN_PER","A","1997",4.405157,
"NOR","POP","TOT","MLN_PER","A","1998",4.431464,
"NOR","POP","TOT","MLN_PER","A","1999",4.462,
"NOR","POP","TOT","MLN_PER","A","2000",4.491,
"NOR","POP","TOT","MLN_PER","A","2001",4.514,
"NOR","POP","TOT","MLN_PER","A","2002",4.538,
"NOR","POP","TOT","MLN_PER","A","2003",4.564,
"NOR","POP","TOT","MLN_PER","A","2004",4.59191,
"NOR","POP","TOT","MLN_PER","A","2005",4.623291,
"NOR","POP","TOT","MLN_PER","A","2006",4.661,
"NOR","POP","TOT","MLN_PER","A","2007",4.709,
"NOR","POP","TOT","MLN_PER","A","2008",4.768,
"NOR","POP","TOT","MLN_PER","A","2009",4.828726,
"NOR","POP","TOT","MLN_PER","A","2010",4.889,
"NOR","POP","TOT","MLN_PER","A","2011",4.953,
"NOR","POP","TOT","MLN_PER","A","2012",5.019,
"NOR","POP","TOT","MLN_PER","A","2013",5.08,
"NOR","POP","TOT","MLN_PER","A","2014",5.137,
"POL","POP","TOT","MLN_PER","A","1979",35.257,
"POL","POP","TOT","MLN_PER","A","1980",35.578,
"POL","POP","TOT","MLN_PER","A","1981",35.902,
"POL","POP","TOT","MLN_PER","A","1982",36.227,
"POL","POP","TOT","MLN_PER","A","1983",36.571,
"POL","POP","TOT","MLN_PER","A","1984",36.914,
"POL","POP","TOT","MLN_PER","A","1985",37.203,
"POL","POP","TOT","MLN_PER","A","1986",37.456,
"POL","POP","TOT","MLN_PER","A","1987",37.664,
"POL","POP","TOT","MLN_PER","A","1988",37.862,
"POL","POP","TOT","MLN_PER","A","1989",37.937,
"POL","POP","TOT","MLN_PER","A","1990",38.031,
"POL","POP","TOT","MLN_PER","A","1991",38.109,
"POL","POP","TOT","MLN_PER","A","1992",38.173,
"POL","POP","TOT","MLN_PER","A","1993",38.221,
"POL","POP","TOT","MLN_PER","A","1994",38.252,
"POL","POP","TOT","MLN_PER","A","1995",38.275,
"POL","POP","TOT","MLN_PER","A","1996",38.289,
"POL","POP","TOT","MLN_PER","A","1997",38.292,
"POL","POP","TOT","MLN_PER","A","1998",38.283,
"POL","POP","TOT","MLN_PER","A","1999",38.27,"B"
"POL","POP","TOT","MLN_PER","A","2000",38.256,
"POL","POP","TOT","MLN_PER","A","2001",38.251,
"POL","POP","TOT","MLN_PER","A","2002",38.232,
"POL","POP","TOT","MLN_PER","A","2003",38.195,
"POL","POP","TOT","MLN_PER","A","2004",38.18,
"POL","POP","TOT","MLN_PER","A","2005",38.161,
"POL","POP","TOT","MLN_PER","A","2006",38.132,
"POL","POP","TOT","MLN_PER","A","2007",38.116,
"POL","POP","TOT","MLN_PER","A","2008",38.116,
"POL","POP","TOT","MLN_PER","A","2009",38.153,
"POL","POP","TOT","MLN_PER","A","2010",38.517,
"POL","POP","TOT","MLN_PER","A","2011",38.526,
"POL","POP","TOT","MLN_PER","A","2012",38.534,
"POL","POP","TOT","MLN_PER","A","2013",38.502,
"POL","POP","TOT","MLN_PER","A","2014",38.484,
"PRT","POP","TOT","MLN_PER","A","1979",9.661265,
"PRT","POP","TOT","MLN_PER","A","1980",9.766312,
"PRT","POP","TOT","MLN_PER","A","1981",9.851362,
"PRT","POP","TOT","MLN_PER","A","1982",9.91177,
"PRT","POP","TOT","MLN_PER","A","1983",9.957865,
"PRT","POP","TOT","MLN_PER","A","1984",9.996232,
"PRT","POP","TOT","MLN_PER","A","1985",10.02361,
"PRT","POP","TOT","MLN_PER","A","1986",10.03273,
"PRT","POP","TOT","MLN_PER","A","1987",10.03003,
"PRT","POP","TOT","MLN_PER","A","1988",10.01961,
"PRT","POP","TOT","MLN_PER","A","1989",10.005,
"PRT","POP","TOT","MLN_PER","A","1990",9.983218,
"PRT","POP","TOT","MLN_PER","A","1991",9.960235,
"PRT","POP","TOT","MLN_PER","A","1992",9.952493,
"PRT","POP","TOT","MLN_PER","A","1993",9.964674,
"PRT","POP","TOT","MLN_PER","A","1994",9.991525,
"PRT","POP","TOT","MLN_PER","A","1995",10.02618,
"PRT","POP","TOT","MLN_PER","A","1996",10.06394,
"PRT","POP","TOT","MLN_PER","A","1997",10.10898,
"PRT","POP","TOT","MLN_PER","A","1998",10.1602,
"PRT","POP","TOT","MLN_PER","A","1999",10.21783,
"PRT","POP","TOT","MLN_PER","A","2000",10.2899,
"PRT","POP","TOT","MLN_PER","A","2001",10.36272,
"PRT","POP","TOT","MLN_PER","A","2002",10.41963,
"PRT","POP","TOT","MLN_PER","A","2003",10.45882,
"PRT","POP","TOT","MLN_PER","A","2004",10.48386,
"PRT","POP","TOT","MLN_PER","A","2005",10.50333,
"PRT","POP","TOT","MLN_PER","A","2006",10.52229,
"PRT","POP","TOT","MLN_PER","A","2007",10.54296,
"PRT","POP","TOT","MLN_PER","A","2008",10.55818,
"PRT","POP","TOT","MLN_PER","A","2009",10.56825,
"PRT","POP","TOT","MLN_PER","A","2010",10.5731,
"PRT","POP","TOT","MLN_PER","A","2011",10.55756,
"PRT","POP","TOT","MLN_PER","A","2012",10.51484,"B"
"PRT","POP","TOT","MLN_PER","A","2013",10.72293,
"SVK","POP","TOT","MLN_PER","A","1979",4.938972,
"SVK","POP","TOT","MLN_PER","A","1980",4.979815,
"SVK","POP","TOT","MLN_PER","A","1981",5.016105,
"SVK","POP","TOT","MLN_PER","A","1982",5.055098,
"SVK","POP","TOT","MLN_PER","A","1983",5.091971,
"SVK","POP","TOT","MLN_PER","A","1984",5.127097,
"SVK","POP","TOT","MLN_PER","A","1985",5.161767,
"SVK","POP","TOT","MLN_PER","A","1986",5.193837,
"SVK","POP","TOT","MLN_PER","A","1987",5.22284,
"SVK","POP","TOT","MLN_PER","A","1988",5.250596,
"SVK","POP","TOT","MLN_PER","A","1989",5.275941,
"SVK","POP","TOT","MLN_PER","A","1990",5.299187,
"SVK","POP","TOT","MLN_PER","A","1991",5.303294,
"SVK","POP","TOT","MLN_PER","A","1992",5.305016,
"SVK","POP","TOT","MLN_PER","A","1993",5.325305,
"SVK","POP","TOT","MLN_PER","A","1994",5.346331,
"SVK","POP","TOT","MLN_PER","A","1995",5.361998,
"SVK","POP","TOT","MLN_PER","A","1996",5.373361,
"SVK","POP","TOT","MLN_PER","A","1997",5.383291,
"SVK","POP","TOT","MLN_PER","A","1998",5.390516,
"SVK","POP","TOT","MLN_PER","A","1999",5.396019,
"SVK","POP","TOT","MLN_PER","A","2000",5.38872,
"SVK","POP","TOT","MLN_PER","A","2001",5.378867,
"SVK","POP","TOT","MLN_PER","A","2002",5.376912,
"SVK","POP","TOT","MLN_PER","A","2003",5.373374,
"SVK","POP","TOT","MLN_PER","A","2004",5.37228,
"SVK","POP","TOT","MLN_PER","A","2005",5.372806,
"SVK","POP","TOT","MLN_PER","A","2006",5.373054,
"SVK","POP","TOT","MLN_PER","A","2007",5.374622,
"SVK","POP","TOT","MLN_PER","A","2008",5.379232,
"SVK","POP","TOT","MLN_PER","A","2009",5.386405,
"SVK","POP","TOT","MLN_PER","A","2010",5.391428,
"SVK","POP","TOT","MLN_PER","A","2011",5.398384,
"SVK","POP","TOT","MLN_PER","A","2012",5.407579,
"SVK","POP","TOT","MLN_PER","A","2013",5.415949,
"ESP","POP","TOT","MLN_PER","A","1979",37.28901,
"ESP","POP","TOT","MLN_PER","A","1980",37.52691,
"ESP","POP","TOT","MLN_PER","A","1981",37.76446,
"ESP","POP","TOT","MLN_PER","A","1982",37.98711,
"ESP","POP","TOT","MLN_PER","A","1983",38.16026,
"ESP","POP","TOT","MLN_PER","A","1984",38.32524,
"ESP","POP","TOT","MLN_PER","A","1985",38.46702,
"ESP","POP","TOT","MLN_PER","A","1986",38.57194,
"ESP","POP","TOT","MLN_PER","A","1987",38.68232,
"ESP","POP","TOT","MLN_PER","A","1988",38.76431,
"ESP","POP","TOT","MLN_PER","A","1989",38.82138,
"ESP","POP","TOT","MLN_PER","A","1990",38.86083,
"ESP","POP","TOT","MLN_PER","A","1991",38.94162,
"ESP","POP","TOT","MLN_PER","A","1992",39.14794,
"ESP","POP","TOT","MLN_PER","A","1993",39.35608,
"ESP","POP","TOT","MLN_PER","A","1994",39.54735,
"ESP","POP","TOT","MLN_PER","A","1995",39.71889,
"ESP","POP","TOT","MLN_PER","A","1996",39.88425,
"ESP","POP","TOT","MLN_PER","A","1997",40.04997,
"ESP","POP","TOT","MLN_PER","A","1998",40.21407,
"ESP","POP","TOT","MLN_PER","A","1999",40.36967,
"ESP","POP","TOT","MLN_PER","A","2000",40.55439,
"ESP","POP","TOT","MLN_PER","A","2001",40.76605,
"ESP","POP","TOT","MLN_PER","A","2002",41.42352,
"ESP","POP","TOT","MLN_PER","A","2003",42.19623,
"ESP","POP","TOT","MLN_PER","A","2004",42.85917,
"ESP","POP","TOT","MLN_PER","A","2005",43.66261,
"ESP","POP","TOT","MLN_PER","A","2006",44.36052,
"ESP","POP","TOT","MLN_PER","A","2007",45.236,
"ESP","POP","TOT","MLN_PER","A","2008",45.98317,
"ESP","POP","TOT","MLN_PER","A","2009",46.36755,
"ESP","POP","TOT","MLN_PER","A","2010",46.56248,
"ESP","POP","TOT","MLN_PER","A","2011",46.73626,
"ESP","POP","TOT","MLN_PER","A","2012",46.7664,
"ESP","POP","TOT","MLN_PER","A","2013",46.59323,
"ESP","POP","TOT","MLN_PER","A","2014",46.46405,
"SWE","POP","TOT","MLN_PER","A","1979",8.293677,
"SWE","POP","TOT","MLN_PER","A","1980",8.31053,
"SWE","POP","TOT","MLN_PER","A","1981",8.320502,
"SWE","POP","TOT","MLN_PER","A","1982",8.325263,
"SWE","POP","TOT","MLN_PER","A","1983",8.329032,
"SWE","POP","TOT","MLN_PER","A","1984",8.336605,
"SWE","POP","TOT","MLN_PER","A","1985",8.350386,
"SWE","POP","TOT","MLN_PER","A","1986",8.369829,
"SWE","POP","TOT","MLN_PER","A","1987",8.397804,
"SWE","POP","TOT","MLN_PER","A","1988",8.436488,
"SWE","POP","TOT","MLN_PER","A","1989",8.492963,
"SWE","POP","TOT","MLN_PER","A","1990",8.558834,
"SWE","POP","TOT","MLN_PER","A","1991",8.617375,
"SWE","POP","TOT","MLN_PER","A","1992",8.668066,
"SWE","POP","TOT","MLN_PER","A","1993",8.718561,
"SWE","POP","TOT","MLN_PER","A","1994",8.780745,
"SWE","POP","TOT","MLN_PER","A","1995",8.826938,
"SWE","POP","TOT","MLN_PER","A","1996",8.840997,
"SWE","POP","TOT","MLN_PER","A","1997",8.846062,
"SWE","POP","TOT","MLN_PER","A","1998",8.850973,
"SWE","POP","TOT","MLN_PER","A","1999",8.857874,
"SWE","POP","TOT","MLN_PER","A","2000",8.872109,
"SWE","POP","TOT","MLN_PER","A","2001",8.89596,
"SWE","POP","TOT","MLN_PER","A","2002",8.924958,
"SWE","POP","TOT","MLN_PER","A","2003",8.958229,
"SWE","POP","TOT","MLN_PER","A","2004",8.993531,
"SWE","POP","TOT","MLN_PER","A","2005",9.029572,
"SWE","POP","TOT","MLN_PER","A","2006",9.080504,
"SWE","POP","TOT","MLN_PER","A","2007",9.148092,
"SWE","POP","TOT","MLN_PER","A","2008",9.219637,
"SWE","POP","TOT","MLN_PER","A","2009",9.298514,
"SWE","POP","TOT","MLN_PER","A","2010",9.378126,
"SWE","POP","TOT","MLN_PER","A","2011",9.449212,
"SWE","POP","TOT","MLN_PER","A","2012",9.519374,"B"
"CHE","POP","TOT","MLN_PER","A","1979",6.294364,
"CHE","POP","TOT","MLN_PER","A","1980",6.319409,
"CHE","POP","TOT","MLN_PER","A","1981",6.354073,
"CHE","POP","TOT","MLN_PER","A","1982",6.391309,
"CHE","POP","TOT","MLN_PER","A","1983",6.418774,
"CHE","POP","TOT","MLN_PER","A","1984",6.441865,
"CHE","POP","TOT","MLN_PER","A","1985",6.470366,
"CHE","POP","TOT","MLN_PER","A","1986",6.504125,
"CHE","POP","TOT","MLN_PER","A","1987",6.545107,
"CHE","POP","TOT","MLN_PER","A","1988",6.593387,
"CHE","POP","TOT","MLN_PER","A","1989",6.646912,
"CHE","POP","TOT","MLN_PER","A","1990",6.712273,
"CHE","POP","TOT","MLN_PER","A","1991",6.799979,
"CHE","POP","TOT","MLN_PER","A","1992",6.875364,
"CHE","POP","TOT","MLN_PER","A","1993",6.938265,
"CHE","POP","TOT","MLN_PER","A","1994",6.993795,
"CHE","POP","TOT","MLN_PER","A","1995",7.040687,
"CHE","POP","TOT","MLN_PER","A","1996",7.071851,
"CHE","POP","TOT","MLN_PER","A","1997",7.088906,
"CHE","POP","TOT","MLN_PER","A","1998",7.110002,
"CHE","POP","TOT","MLN_PER","A","1999",7.143991,
"CHE","POP","TOT","MLN_PER","A","2000",7.18425,
"CHE","POP","TOT","MLN_PER","A","2001",7.226647,
